Benchmark,Steady Percentage
org_openzipkinproj_zipkinmethod_zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFTparams_,"([0.9115874079035499, 0.9334002677376171, 0.9334448160535117, 0.9333333333333333, 0.9333333333333333, 0.9333556597454788, 0.9268537074148296, 0.9334002677376171, 0.8933110367892977, 0.9333333333333333], [0.000821449099525304, 0.0006355215197359443, 0.0006144503345766785, 0.0006320079575576394, 0.0006191457843928754, 0.0006137258995321694, 0.0006828179729101502, 0.000598016886119175, 0.0010019699785658552, 0.0006122269736245596], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByImplementationBenchmark.baselineparams_,"([0.09686038744154976, 0.6552184061353784, 0.8919639879959986, 0.9336224149432956, 0.9235902569235902, 0.933933933933934, 0.933933933933934, 0.8917835671342685, 0.7202400800266756, 0.9336445481827276], [0.0001798595091709991, 6.399888384078008e-05, 1.9921156928136496e-05, 1.3272352668614041e-05, 1.3452030992302243e-05, 1.3931793696643744e-05, 2.7275796127257606e-05, 1.964860505323689e-05, 5.2471844226074396e-05, 1.3181916041974752e-05], [False, True, True, True, True, True, False, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitchparams_,"([0.852, 0.9036666666666666, 0.934, 0.9153333333333333, 0.9286666666666666, 0.932, 0.9303333333333333, 0.9303101033677893, 0.9203333333333333, 0.8586666666666667], [2.990128530825982e-05, 1.6599868743842937e-05, 1.282154459956334e-05, 1.878777707193191e-05, 1.356085778872268e-05, 1.2012900220345467e-05, 1.2048808427646512e-05, 1.4483736884112568e-05, 1.6636612260536515e-05, 2.237778874601114e-05], [True, True, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_outE_inV_outE_inV_outE_inVparams_,"([0.9336666666666666, 0.932, 0.8436666666666667, 0.9153333333333333, 0.9136378792930977, 0.9336666666666666, 0.9336666666666666, 0.932, 0.9319773257752584, 0.9335559265442404], [42.41909350399999, 38.77227724800001, 88.23426252800014, 49.120018432000016, 50.20765388799998, 39.51414476799999, 39.36288768000002, 41.53134284799995, 40.173699072000005, 39.384776704000004], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.LogbookBenchmark.jsonparams_,"([0.8582887700534759, 0.9335115268960908, 0.9336002669336003, 0.821524064171123, 0.8534712950600801, 0.9335337341349366, 0.9338456398262612, 0.9335781041388518, 0.9337792642140468, 0.8616310160427807], [0.02308058509249909, 0.014558195681593923, 0.014115547839388436, 0.02833666567317925, 0.02417671100618904, 0.013989270398779164, 0.014306885810888827, 0.013514365374170728, 0.01389471218658285, 0.024381847573557297], [True, True, True, True, True, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmarkparams_,"([0.6454636759290258, 0.9050167224080268, 0.7776289350301406, 0.9333109919571045, 0.9333333333333333, 0.9282120093928212, 0.9334225493476079, 0.9334448160535117, 0.9334448160535117, 0.84633411449615], [0.00015558861093121053, 5.4476494518705795e-05, 0.00010470254513536857, 3.7115156679198844e-05, 3.4764735736720335e-05, 4.957955248603144e-05, 3.9439379683548754e-05, 3.889779533190957e-05, 4.826938278280985e-05, 7.619596170689583e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.testAddVAddEWithPropsChainedparams_,"([0.7197728790915163, 0.8481605351170568, 0.776403743315508, 0.8221330658642595, 0.9334002677376171, 0.8505171838505172, 0.9338235294117647, 0.8982256444593237, 0.9335115268960908, 0.8131684491978609], [0.3948264775002905, 0.23065724673845966, 0.33141569749758204, 0.12322302634739994, 0.10152173094987135, 0.10185495289221397, 0.09888389670251876, 0.14200108501013026, 0.10447767853885127, 0.2721027753753892], [True, True, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_java_HashSetparams_size=10000,"([0.7247491638795986, 0.7750333778371161, 0.8117489986648865, 0.7949231796927188, 0.8149632598530394, 0.7721349816237888, 0.7933911882510013, 0.8149632598530394, 0.776627712854758, 0.6450751252086812], [0.0003746994506757016, 0.0004387919854751688, 0.00037798481500315057, 0.00042147772855396246, 0.00038532365772553384, 0.00015665054810060802, 0.0004127186631474586, 0.0003670966303429965, 0.00044349235584548825, 0.00042427878739339315], [True, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorAndReusedDelegatorWithTypePoolparams_,"([0.6970509383378016, 0.9298892988929889, 0.7575351640991292, 0.44906166219839144, 0.3807769591426658, 0.711648204095334, 0.845869711215581, 0.9330867518493612, 0.9335115268960908, 0.9334225493476079], [2.8553165912649514, 0.9376936714761493, 2.3850425857819166, 4.851274003821336, 5.309607849526072, 2.738833575362203, 1.5874011441019096, 0.8372099406130192, 0.8234278328153615, 0.8151629577528718], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.driver.GraphBinaryReaderWriterBenchmark.readP1params_,"([0.8998660415271266, 0.9300066979236437, 0.9333333333333333, 0.9315206445115811, 0.9331766286098052, 0.9334225493476079, 0.9331766286098052, 0.9334002677376171, 0.9196908602150538, 0.9333779712085705], [0.00036559078546425554, 0.00026071367382523257, 0.0002780481168720113, 0.0002451765975273444, 0.00026446826121176133, 0.0002787011478911513, 0.00025253487872902526, 0.0002697274566155, 0.000345503012260244, 0.0002609420698029063], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvertparams_count=10,"([0.9264853977844915, 0.9333333333333333, 0.9333109919571045, 0.9334670678702774, 0.9334002677376171, 0.9332438778933244, 0.9333556597454788, 0.914850821320818, 0.9047619047619048, 0.9333556597454788], [0.00048824534809296244, 0.00044306201938785583, 0.00044159455099338684, 0.00047289894777921326, 0.00044917972940000325, 0.0004630259597200072, 0.00047175514938196467, 0.0005620946953200576, 0.0005818637117485604, 0.0004515248598948818], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.LogbookBenchmark.plainparams_,"([0.8179384203480589, 0.8432486631016043, 0.8098897427330438, 0.9334002677376171, 0.9334002677376171, 0.9334002677376171, 0.8246318607764391, 0.9335115268960908, 0.9333779712085705, 0.8500334001336005], [0.019271231210051393, 0.017379946952287888, 0.020481089439861502, 0.00843874820966491, 0.008550388050552473, 0.008888933188295301, 0.019677220474204532, 0.008221277083342521, 0.008410156165115356, 0.016878626711783678], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCountparams_aggregation=max&dataType=double&evalMode=COMPLETE&hasNulls=false&isRepeating=true&processMode=HASH,"([0.9319546364242829, 0.9336445481827276, 0.9339779926642214, 0.9336445481827276, 0.9336445481827276, 0.9336666666666666, 0.9303333333333333, 0.9339779926642214, 0.905301767255752, 0.9339779926642214], [2.008695376608315e-05, 1.953839280603675e-05, 1.855895499825298e-05, 1.7696481455411188e-05, 1.8750834474765216e-05, 1.9805457931715962e-05, 2.0573904178477124e-05, 1.852338773402959e-05, 2.6756014937022772e-05, 1.8795888444288464e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDijkstraCompleteparams_numOfVertices=1000,"([0.7575452716297787, 0.8295302013422818, 0.1270533020449212, 0.46867671691792295, 0.5685092127303183, 0.6630944407233758, 0.7678631331767863, 0.9151860543077439, 0.0767683540060342, 0.933959101575595], [39.379959807999995, 18.596364287999993, 212.16257638399873, 92.82371583999995, 87.99793971199975, 17.588387840000006, 58.27107225599995, 21.529231360000004, 224.0345538559998, 15.872622591999997], [True, True, False, False, True, False, True, True, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_1_int_fieldparams_,"([0.9334893048128342, 0.9336002669336003, 0.9334670678702774, 0.9333556597454788, 0.9335559265442404, 0.15585284280936454, 0.9334893048128342, 0.9335115268960908, 0.9335559265442404, 0.9335337341349366], [1.657199486465088e-05, 1.9661593097651575e-05, 1.73018603907734e-05, 1.635549789203364e-05, 1.7777125350165665e-05, 0.0001942785189652402, 1.738121443075904e-05, 1.8145170549157963e-05, 1.695929230614941e-05, 1.642438091699727e-05], [True, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.map.TroveMapPutTest.troveparams_isPresized=false&loadFactor=0.45&size=1000000,"([1.0003333333333333, 1.0003333333333333, 0.9336666666666666, 0.9286666666666666, 1.0003333333333333, 1.0003333333333333, 1.0003333333333333, 0.9336666666666666, 0.932, 0.9323333333333333], [0, 0, 64.95980748799998, 69.31768934399999, 0, 0, 0, 63.96837887999998, 65.759346688, 64.69923635199996], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructShortparams_,"([0.9336002669336003, 0.9334893048128342, 0.9335115268960908, 0.9301237044466734, 0.9336002669336003, 0.9334893048128342, 0.9334448160535117, 0.7296122994652406, 0.9335337341349366, 0.9051752921535893], [0.00041879373389750943, 0.000389144604715763, 0.00042495684082213885, 0.00044705031620867393, 0.0003900150195915548, 0.00040879272371640646, 0.00041435253748183486, 0.0014396610610846264, 0.0004054287500074415, 0.0006066076153644863], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_nettyproj_nettymethod_io.netty.microbenchmark.common.IsValidIpV6Benchmark.isValidIpV6AddressOldparams_ip=0:0:0:0:0:0:10.0.0.1,"([0.8946662193894667, 0.7595445411922304, 0.9232573726541555, 0.9333779712085705, 0.8445561139028476, 0.9333109919571045, 0.8779751927589675, 0.8211409395973155, 0.8665105386416861, 0.817877469032474], [0.0001267161462037151, 0.0001015203195440557, 0.00011162548093295308, 9.216191768445702e-05, 0.0001813112311240743, 9.621575237539494e-05, 0.00014473809100221764, 0.0002290241961109055, 0.00016372601718745678, 0.00020427576943141584], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_zalandoproj_logbookmethod_org.zalando.logbook.json.JsonMediaTypeBenchmark.contentType2params_,"([0.9089696565521841, 0.9336666666666666, 0.9335781041388518, 0.8726242080693565, 0.774, 0.9336666666666666, 0.932, 0.930193720774883, 0.9336445481827276, 0.9323333333333333], [2.2067240687926255e-05, 1.587457137656259e-05, 1.4740599689690397e-05, 3.254977849733495e-05, 1.8540933981595336e-05, 1.577394857915583e-05, 1.63642537306051e-05, 1.6401357261427515e-05, 1.5181781625314517e-05, 1.5179878621971438e-05], [True, True, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSameparams_matches=3&size=100,"([0.8565217391304348, 0.9334225493476079, 0.9099129269926323, 0.9333779712085705, 0.9065326633165829, 0.9101536406145625, 0.9334002677376171, 0.7991281019450034, 0.9048894842598795, 0.9234113712374582], [0.00015903232988918685, 8.341639041679681e-05, 9.881622952442153e-05, 8.926956887680779e-05, 0.00012465751772533138, 0.00011702131789539132, 0.00010026825592996976, 0.00021256626194464368, 0.00013884756100034204, 8.642678814645933e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumListparams_,"([0.6044801069876296, 0.10204081632653061, 0.7328652624540287, 0.7472343278578613, 0.6761458681833389, 0.6818638954073081, 0.6795856999665887, 0.7523458445040214, 0.7455581629232316, 0.7457286432160805], [8.791962921913637, 25.907372778318514, 6.935442512974313, 6.561833503064391, 8.701738434837337, 8.534128852392769, 8.553027646242482, 6.463060232087199, 6.6369877631587935, 6.847308587448109], [False, False, True, True, False, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSameparams_matches=1&size=3,"([0.8550918196994992, 0.9202535869202536, 0.9335559265442404, 0.9052069425901201, 0.9335559265442404, 0.928428093645485, 0.9268537074148296, 0.9085141903171954, 0.9168336673346693, 0.9336002669336003], [6.930645458770997e-05, 4.1009084648693274e-05, 3.5295617236261966e-05, 5.051759395565899e-05, 3.168809172671749e-05, 3.733573486096785e-05, 3.88621868785299e-05, 5.0064198959101886e-05, 3.9476941284333104e-05, 4.033220993665194e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_arrowmethod_org.apache.arrow.vector.ipc.message.ArrowRecordBatchBenchmarks.createAndGetLengthparams_,"([0.9317497490799599, 0.9333109919571045, 0.9333109919571045, 0.9332662642521797, 0.07422266800401203, 0.06796116504854369, 0.8662420382165605, 0.9215028513921503, 0.9333779712085705, 0.9334002677376171], [8.81738102021321e-05, 7.700220045277595e-05, 7.251926747342415e-05, 9.461850281214993e-05, 0.0008155521391797124, 0.0008355361720595531, 0.00013498568825826907, 9.43005266838096e-05, 7.649040515269784e-05, 7.812434083878078e-05], [True, True, True, True, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_camelmethod_org.apache.camel.itest.jmh.SimpleExpressionTest.simpleExpressionparams_,"([0.9267313482770158, 0.9266577361018085, 0.9334448160535117, 0.8661522978866152, 0.9148793565683646, 0.7578595317725753, 0.9340916694546672, 0.9249581239530988, 0.9232573726541555, 0.9251086593112672], [1.0947914801372207, 1.1442591306344994, 1.0415956377758608, 1.9532653168160004, 1.2503091953867063, 3.361953429631464, 1.0255126984573482, 1.1704979993304372, 1.189967059284939, 1.1637719829579218], [True, True, True, True, True, True, False, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
