Benchmark,Steady Percentage
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecializedparams_,"([0.707, 0.868, 0.6853333333333333, 0.49433333333333335, 0.6616666666666666, 0.712, 0.516, 0.6333333333333333, 0.6403333333333333, 0.7316666666666667], [0.32307930636591153, 0.4646459729777226, 0.5954060018040024, 0.3445143008147965, 0.47149640250780844, 0.8420021510819737, 0.32854413071384103, 0.7008432311131804, 0.315447377795006, 0.3201343402066339], [False, True, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBufferparams_latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2,"([0.06966666666666667, 0.06766666666666667, 0.08833333333333333, 0.14766666666666667, 0.26866666666666666, 0.32066666666666666, 0.14533333333333334, 0.138, 0.06933333333333333, 0.06766666666666667], [0.2826459115678699, 0.23306168033366753, 0.23775344640748072, 0.273961912580036, 0.11191042629990924, 0.11118269536420859, 0.18088574604814017, 0.1743171634615341, 0.23957761556353205, 0.24858863892513872], [False, False, False, False, False, False, False, False, False, False], [False, False, False, True, True, True, True, True, False, False])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV2Benchmark.fluentInsertGeneratedKeyBindBeanparams_,"([0.3453333333333333, 0.5096666666666667, 0.414, 0.47633333333333333, 0.7686666666666667, 0.5483333333333333, 0.33666666666666667, 0.503, 0.4116666666666667, 0.39566666666666667], [0.0043184335971006675, 0.0053867064927449375, 0.00472845779157294, 0.003804037939283739, 0.004694153509082001, 0.0024386529737145043, 0.013490820783943558, 0.007573530282710461, 0.006078592239655013, 0.005276489303745395], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFTparams_,"([0.207, 0.6313333333333333, 0.7143333333333334, 0.935, 0.6996666666666667, 0.9336666666666666, 0.725, 0.23633333333333334, 0.633, 0.934], [0.002445992449678871, 0.002064945567174502, 0.002172950525081436, 0.0010641156274010589, 0.0023783680948248945, 0.0010718987243415433, 0.0010820297244257284, 0.0025169084050033885, 0.0010966454742009652, 0.001074793171399571], [False, False, False, True, False, True, False, False, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumListparams_,"([0.4703333333333333, 0.102, 0.457, 0.6173333333333333, 0.428, 0.686, 0.682, 0.689, 0.6153333333333333, 0.57], [8.791962921913637, 26.014828185639725, 6.935442512974313, 6.561833503064391, 12.090698444515871, 8.534128852392769, 8.553027646242482, 6.463060232087199, 6.6369877631587935, 7.257479368389835], [False, False, False, False, False, False, False, False, False, False], [True, False, True, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSizeparams_bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=GZIP&maxBatchSize=10&messageSize=100000&messageVersion=1,"([0.8016666666666666, 0.87, 0.867, 0.6923333333333334, 0.9373333333333334, 0.7213333333333334, 0.8703333333333333, 0.755, 0.937, 0.9373333333333334], [0.16242807466666676, 0.08545331200000002, 0.08605371733333332, 0.08371165866666667, 0.08666965333333332, 0.09829811200000006, 0.08932215466666668, 0.08625245866666673, 0.0858369706666667, 0.08385425066666666], [False, True, True, False, True, False, True, False, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.EndpointBenchmarks.parseIpv4_addrparams_,"([0.34833333333333333, 0.13433333333333333, 0.3903333333333333, 0.18866666666666668, 0.25933333333333336, 0.14533333333333334, 0.30233333333333334, 0.13533333333333333, 0.291, 0.17133333333333334], [9.049630118893575e-05, 0.0004197087205238066, 0.000187447346165447, 0.00017083804689988567, 5.9303245083218976e-05, 0.0004412739930388323, 0.00033933016902343565, 0.00041881544350270115, 0.00037663441317147244, 0.0003005143096054161], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ecparams_isPresized=false&loadFactor=0.80f&size=3000000,"([0.839, 0.9373333333333334, 0.8976666666666666, 0.9373333333333334, 0.937, 0.9336666666666666, 0.9286666666666666, 0.9336666666666666, 0.937, 0.8816666666666667], [462.3937044480001, 185.74894694399993, 296.0140533759999, 189.538500608, 189.166256128, 196.33432166400007, 210.112610304, 195.09280768, 187.36060825599992, 341.4142484480001], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet_withHashparams_size=10000,"([0.7903333333333333, 0.7796666666666666, 0.8566666666666667, 0.425, 0.705, 0.781, 0.786, 0.8553333333333333, 0.8466666666666667, 0.579], [0.00023060084237198518, 0.00035045533701653263, 0.0002217928598957436, 0.00022589800547333434, 0.00035935539519532764, 0.00024100487685869366, 0.0002223465959529803, 0.00022406538315421099, 0.0002514231250801673, 0.00021137733766743325], [False, True, True, False, False, False, False, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.QualifiersBenchmark.eq3To3params_,"([0.44233333333333336, 0.3323333333333333, 0.7983333333333333, 0.7516666666666667, 0.44433333333333336, 0.844, 0.774, 0.738, 0.6886666666666666, 0.9176666666666666], [0.00024303191089197683, 0.00010606369109723948, 0.000205057479261325, 0.0002728681991207824, 0.00010050149339412866, 0.0002122067932969025, 0.0002249205496668324, 0.00014985839382333492, 0.0001876318413102101, 0.0001197227704458894], [False, False, False, False, False, True, False, False, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_jdbiproj_jdbimethod_org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.fluentSelectOneparams_,"([0.06766666666666667, 0.422, 0.26266666666666666, 0.4826666666666667, 0.5156666666666667, 0.469, 0.5823333333333334, 0.7496666666666667, 0.382, 0.782], [0.02490906721582883, 0.0025154522717230426, 0.002563714811802431, 0.005306062675747917, 0.0024996967163731245, 0.004650443633538308, 0.002546412244449107, 0.00711231424956668, 0.004632202570336897, 0.002672818424972296], [False, False, False, False, False, False, False, False, False, False], [False, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.flow.MaximumFlowAlgorithmPerformanceTest.PushRelabelMaximumFlowRandomGraphBenchmark.runparams_,"([0.858, 0.8266666666666667, 0.7516666666666667, 0.879, 0.477, 0.9346666666666666, 0.9353333333333333, 0.8656666666666667, 0.9366666666666666, 0.8953333333333333], [475.2083517440001, 775.784759296, 531.078578176, 926.8698808320001, 575.7856645119998, 494.19386880000013, 504.8641781760001, 1018.9956710399999, 466.6918174719999, 804.2074603520008], [True, True, False, True, False, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.HashBenchmark.BenchmarkState.measurePointHash6Dparams_,"([0.723, 0.8476666666666667, 0.43666666666666665, 0.872, 0.587, 0.935, 0.7613333333333333, 0.933, 0.937, 0.9143333333333333], [1.6293650801633807e-05, 2.0476739479655696e-05, 1.682401948142189e-05, 3.073429680433805e-05, 1.6846685166870625e-05, 1.5754882369506046e-05, 1.5582071533155763e-05, 1.6823516732130288e-05, 1.588668668585979e-05, 2.2050562735392475e-05], [False, True, False, True, False, True, False, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_yellowstonegamesproj_SquidLibmethod_squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2params_NEED_TO_ENLARGE=2&SIZE=65536,"([0.5086666666666667, 0.5923333333333334, 0.557, 0.6393333333333333, 0.721, 0.594, 0.6666666666666666, 0.34933333333333333, 0.16066666666666668, 0.5036666666666667], [1.4115576478778318, 1.7330692945631592, 1.462297292583408, 1.3926257648580231, 1.571842370986611, 1.3993993359757104, 1.3558915452131446, 1.449386051869701, 1.075647243052116, 1.6045147014134606], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_openzipkinproj_zipkinmethod_zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32params_,"([0.9183333333333333, 0.5186666666666667, 0.9333333333333333, 0.9373333333333334, 0.937, 0.9263333333333333, 0.937, 0.9206666666666666, 0.9266666666666666, 0.9356666666666666], [1.536034713946237e-05, 2.7327820760684556e-05, 1.3316852993404023e-05, 1.0935202146173526e-05, 1.181838128221069e-05, 1.4397792043334095e-05, 1.2064149193520887e-05, 1.6916000037221103e-05, 1.4811166615743662e-05, 1.2435052540826525e-05], [True, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_protostuffproj_protostuffmethod_io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializerparams_stringLength=1000,"([0.212, 0.3586666666666667, 0.7206666666666667, 0.7526666666666667, 0.41833333333333333, 0.7703333333333333, 0.514, 0.5006666666666667, 0.29133333333333333, 0.6253333333333333], [0.0007873193892663994, 0.0018476190644910703, 0.0008001581909006059, 0.0006994267982425833, 0.0007976222819112974, 0.0007704514428763949, 0.000785211472835726, 0.0016320940183541066, 0.0017604269982861831, 0.000815361889797422], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_hazelcastproj_hazelcastmethod_com.hazelcast.projection.QueryBenchmark.testSuppressionparams_,"([0.7656666666666667, 0.837, 0.648, 0.6773333333333333, 0.8266666666666667, 0.9003333333333333, 0.8206666666666667, 0.8476666666666667, 0.9116666666666666, 0.928], [0.01823375923372208, 0.007292966364480099, 0.013202360064967115, 0.014251931262065545, 0.014125627025507924, 0.007889624341777365, 0.014149004230072875, 0.01243899941045183, 0.0070427669416611586, 0.006034134778764123], [False, True, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSizeparams_bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=1000&messageVersion=1,"([0.532, 0.7333333333333333, 0.759, 0.6626666666666666, 0.7786666666666666, 0.4483333333333333, 0.5686666666666667, 0.7806666666666666, 0.535, 0.728], [0.0019495313185701481, 0.0005833903661800898, 0.000670204432043191, 0.0006055066249996462, 0.0012097452081979059, 0.00179000067472119, 0.0012116062211863182, 0.0005703878011626985, 0.002240018507958368, 0.0006285217569980697], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.fullCustomJsonLayoutparams_,"([0.8286666666666667, 0.8176666666666667, 0.937, 0.937, 0.9366666666666666, 0.7773333333333333, 0.9316666666666666, 0.9366666666666666, 0.9066666666666666, 0.8443333333333334], [36.03431424000003, 31.975276543999968, 23.50120960000001, 22.479896575999994, 22.937665535999997, 50.20686745600003, 24.64173260799998, 23.853334527999987, 33.225834496, 53.45548697599996], [True, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackTooFineparams_,"([0.9346666666666666, 0.8786666666666667, 0.9343333333333333, 0.8893333333333333, 0.935, 0.935, 0.8906666666666667, 0.9326666666666666, 0.8766666666666667, 0.83], [1.120911780191013e-05, 2.120946499916332e-05, 1.0908505607036742e-05, 1.9334045272306992e-05, 1.1310021774009035e-05, 1.0962836407365866e-05, 1.9728174100859107e-05, 1.2302042005846665e-05, 2.169816566079993e-05, 2.9418545086066302e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowthparams_matches=1&size=3,"([0.6383333333333333, 0.6973333333333334, 0.49066666666666664, 0.391, 0.935, 0.848, 0.5926666666666667, 0.148, 0.6393333333333333, 0.8696666666666667], [9.8048527714654e-05, 4.1123563064694045e-05, 6.622144715802472e-05, 6.994799506604048e-05, 3.600902431887654e-05, 7.3574877535187e-05, 8.393847260541292e-05, 0.00044657406792194686, 9.633420110674977e-05, 6.779501632629092e-05], [False, False, False, False, True, True, False, False, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_tinkerpopmethod_org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_outE_inV_outE_inV_outE_inVparams_,"([0.6216666666666667, 0.761, 0.5963333333333334, 0.8103333333333333, 0.8683333333333333, 0.8703333333333333, 0.7706666666666667, 0.475, 0.7303333333333333, 0.8423333333333334], [132.45585817600016, 121.99618150400005, 107.48297216000012, 101.84608972799991, 73.96655104000006, 73.73153894400009, 83.16531507199997, 127.60789811200007, 73.99001292799996, 45.405700096], [False, False, False, True, True, True, False, False, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestampparams_,"([0.2796666666666667, 0.281, 0.20933333333333334, 0.14766666666666667, 0.25933333333333336, 0.238, 0.4726666666666667, 0.068, 0.16, 0.071], [0.0017592767059358674, 0.0006312740755252516, 0.0019985992529284215, 0.0026763648265528454, 0.0012961024015855735, 0.00038419905151601796, 0.0011203011174025304, 0.0033417107239191142, 0.0012151532128619692, 0.0029958293399770537], [False, False, False, False, False, False, False, False, False, False], [True, True, True, True, True, True, True, False, True, False])"
org_nettyproj_nettymethod_io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytesparams_alignedCopyByteBuf=true&alignedCopyByteBuffer=false&directByteBuff=false&directByteBuffer=false&nativeOrderByteBuffer=false&pooledByteBuf=false&readonlyByteBuffer=false&size=36,"([0.9333333333333333, 0.728, 0.9363333333333334, 0.9273333333333333, 0.935, 0.9353333333333333, 0.937, 0.937, 0.9353333333333333, 0.602], [1.3923169339692244e-05, 1.2059928155841072e-05, 1.2079653458726034e-05, 1.544150764776347e-05, 1.4192086641802745e-05, 1.4127416883752063e-05, 1.3580029654185193e-05, 1.4521947083072422e-05, 1.2697886460088972e-05, 1.415207270269168e-05], [True, False, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_hivemethod_org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCountparams_aggregation=max&dataType=double&evalMode=COMPLETE&hasNulls=false&isRepeating=true&processMode=HASH,"([0.914, 0.887, 0.937, 0.9153333333333333, 0.9363333333333334, 0.9366666666666666, 0.935, 0.9113333333333333, 0.908, 0.935], [2.5637041903341076e-05, 3.314433742744513e-05, 1.855895499825298e-05, 2.2747878329543673e-05, 1.8750834474765216e-05, 1.9805457931715962e-05, 2.0092007698375025e-05, 2.470545860508512e-05, 2.6756014937022772e-05, 1.8795888444288464e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
