Benchmark,Steady Percentage
org_apacheproj_logging-log4j2method_org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.liteCustomJsonLayoutparams_,"([0.6553333333333333, 0.834, 0.6490993995997332, 0.8321654988321655, 0.8335001668335001, 0.8265953892415636, 0.8338892595063375, 0.8336112037345782, 0.8335001668335001, 0.8337228714524207], [3.659892781423917, 1.8744331518618518, 3.775228870769861, 1.8245112417595652, 1.834561579037133, 1.861395559377732, 1.9084021955866584, 1.8672054391315926, 1.8540548991710302, 1.811920369785306], [True, True, True, True, True, True, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_kafkamethod_org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSizeparams_bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=SNAPPY&maxBatchSize=2&messageSize=100&messageVersion=1,"([0.3641830938857334, 0.8329986613119144, 0.8330539725108951, 0.5875668449197861, 0.8332217012726055, 0.8294807370184255, 0.8334448160535117, 0.1683963843321058, 0.7977904251757616, 0.8301068090787717], [0.0017055536753512006, 0.00047839292714971855, 0.0004772290314556086, 0.0011938566605535846, 0.0004939821657102284, 0.0004983795766261787, 0.0004824895579563699, 0.0021758968561211463, 0.0005782782571317406, 0.0004959222603499119], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.parallel.ParallelPerf.groupByparams_compute=100&count=10000&parallelism=3,"([0.8246082027342447, 0.509, 0.602, 0.7955985328442814, 0.38066666666666665, 0.7473333333333333, 0.399, 0.834, 0.364, 0.48533333333333334], [14.852989230323796, 18.82133312941992, 35.697527291123826, 17.62169409074977, 38.07305769935232, 22.164684078323788, 37.14194134064762, 14.61037677389208, 38.89454057894597, 45.417562921447605], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_HdrHistogramproj_HdrHistogrammethod_bench.HdrHistogramEncodingBench.roundtripCompressedparams_latencySeriesName=sparsed1&numberOfSignificantValueDigits=3,"([0.3170731707317073, 0.2425560388089662, 0.4137123745819398, 0.2493324432576769, 0.8336112037345782, 0.31942590120160214, 0.17729549248747914, 0.5879799666110184, 0.1681178834561286, 0.6255020080321285], [0.05116945089886962, 0.06361011590662892, 0.03208271108633804, 0.056473423508633894, 0.01772943628506677, 0.05528130769563792, 0.05976888833804285, 0.03037856069630714, 0.06191184774069895, 0.03211389360759542], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_r2dbcproj_r2dbc-h2method_io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbcparams_resultSize=200,"([0.8324378777703156, 0.8324378777703156, 0.8326065078832606, 0.8327187395239691, 0.8326626425217974, 0.832774798927614, 0.8324378777703156, 0.8326065078832606, 0.8323815922069198, 0.8324378777703156], [0.009176964861869648, 0.009120955647211507, 0.009124366530982994, 0.009148986783564732, 0.009156816530309949, 0.009161273179417452, 0.009279643377415546, 0.009310648013019954, 0.009173704971301813, 0.009103706370140794], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_h2oaiproj_h2o-3method_water.util.IcedHashMapBench.writeMapparams_arrayType=None&array_values_length=1&keyType=String&n_entries=100000&valueType=String,"([0.8335005015045135, 0.833389093342255, 0.5622073578595318, 0.8334448160535117, 0.8334448160535117, 0.8296519410977242, 0.8332775359892869, 0.8335005015045135, 0.833389093342255, 0.833389093342255], [16.279590229333326, 15.76456738133332, 38.189555712, 15.695735466666683, 15.63702067199999, 16.13130137599999, 15.845083818666668, 16.19904375466666, 15.995502592000015, 15.95120298666665], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_arrowmethod_org.apache.arrow.algorithm.search.ParallelSearcherBenchmarks.searchBenchmarkparams_numThreads=5,"([0.8335557038025351, 0.8335557038025351, 0.8336666666666667, 0.8337228714524207, 0.8336666666666667, 0.8335557038025351, 0.8336666666666667, 0.8338338338338338, 0.8336666666666667, 0.8284951618284951], [2.127860824746668, 2.0196256206696295, 1.9675424324266695, 1.9440527111473647, 1.9437010890903703, 2.0179526087111146, 1.960863655119478, 1.9624848524995213, 1.9590951458133337, 2.095355504494132], [True, True, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordCompleteparams_numOfVertices=3000,"([0.3361232005356545, 0.8225267379679144, 0.6902773137320414, 0.39066666666666666, 0.37733333333333335, 0.8305537024683122, 0.20320855614973263, 0.49666221628838453, 0.8335557038025351, 0.6943333333333334], [7159.840505856013, 1817.7610219520009, 3460.799922176004, 5771.509104639943, 5738.751590400029, 1828.829790207998, 7948.654870528124, 2629.1491307520073, 2006.5047019520014, 3076.8659169279836], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProviderparams_,"([0.7971256684491979, 0.6246226098624622, 0.8077310924369748, 0.7853543836076587, 0.6095430107526881, 0.6115397517611539, 0.8332774236833277, 0.7859543010752689, 0.7471457353928811, 0.7327935222672065], [1.9506422365591383, 3.608296231271683, 1.8548781901992835, 2.0553643987039405, 3.7594653288602204, 3.7391795147698987, 1.593490019463798, 2.0538498330609323, 2.4022088635182794, 2.5299226883670287], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordGnpparams_numOfVertices=10000&p=0.05,"([0.829, 0.7037037037037037, 0.759, 0.429, 0.7056666666666667, 0.16866666666666666, 0.703, 0.808, 0.4419613075383589, 0.5721907302434145], [1284.501405695999, 2182.858407936002, 1777.3614858240087, 4041.4761451519694, 2290.4423055360107, 6024.811511807959, 2183.944732672012, 1477.4981099519982, 3800.7902044159987, 2928.083468288009], [True, True, True, True, True, True, False, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_raphwproj_byte-buddymethod_net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyparams_,"([0.8337783711615487, 0.8252168112074717, 0.8335001668335001, 0.8338892595063375, 0.8335557038025351, 0.8336673346693386, 0.8336112037345782, 0.8335557038025351, 0.6415220293724967, 0.8334445927903872], [2.845437789672177, 2.8825877959252844, 2.8845702852171353, 2.8019343264181145, 2.69334831597592, 2.7368075452021183, 2.7528971043803834, 2.606124860805737, 5.447641706075832, 2.6926342838597446], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_prometheusproj_client_javamethod_io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmarkparams_,"([0.8335557038025351, 0.8335561497326203, 0.7550066755674232, 0.8187583444592791, 0.8335001668335001, 0.8335557038025351, 0.8274365821094793, 0.8337228714524207, 0.8237061769616026, 0.8332219251336899], [3.352352805327713e-05, 3.530806319946034e-05, 5.101198517056525e-05, 3.958615863758943e-05, 3.590450069948683e-05, 3.4406917809880006e-05, 3.700411222161958e-05, 3.387909874400818e-05, 3.700453527317777e-05, 3.549973162598593e-05], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_rdf4jmethod_org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchemaparams_param=medium::544,"([0.8330545332887254, 0.8333333333333334, 0.8068827263615101, 0.833389205497821, 0.8329427519250083, 0.833389093342255, 0.8313817330210773, 0.2960856473737036, 0.8331103678929765, 0.4215456674473068], [1.7146096701509606, 1.516930081730089, 1.8415089891717897, 1.506001756184479, 1.580154969736664, 1.5384247775441895, 1.5672306970457965, 5.471688785237371, 1.5248116089931323, 4.446979261663384], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.PdfBoxProcessorPerformance.processparams_,"([0.8330545332887254, 0.8335561497326203, 0.833389093342255, 0.8331661651621531, 0.8336673346693386, 0.8333333333333334, 0.833389093342255, 0.8332775359892869, 0.8329427519250083, 0.833611760775142], [8.345989159009529, 8.39495873097142, 8.052916906666669, 8.59067029211429, 8.087954792838094, 8.19280207481905, 8.314567455695233, 8.114523418819049, 8.290206300647613, 8.17737339855238], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_apacheproj_arrowmethod_org.apache.arrow.vector.ipc.WriteChannelBenchmark.alignBenchmarkparams_alignSize=3,"([0.834, 0.8339446482160721, 0.8336112037345782, 0.8335557038025351, 0.8336112037345782, 0.834, 0.8336112037345782, 0.8336666666666667, 0.8336112037345782, 0.5273333333333333], [0.00011504319658352394, 0.00010906619628537385, 0.00010161666881689206, 0.00010584231431400487, 0.00010357567953601364, 0.00010471043971374261, 0.00010327222569059715, 0.00010231586512100036, 0.00010693425180176793, 0.00010615859081844642], [False, True, True, True, True, False, True, True, True, False], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybePerf.flowablePlainparams_count=1000,"([0.8332217012726055, 0.7038525963149078, 0.7813440320962889, 0.8329979879275654, 0.8331661651621531, 0.6082439678284183, 0.4948108470036826, 0.7002012072434608, 0.8245144005358339, 0.7040508871777703], [0.01438316015581855, 0.023663511341547712, 0.017477926931794698, 0.01350649145275351, 0.01340181451945696, 0.031302241491115636, 0.040278085075632436, 0.023945050704486978, 0.014105731022254625, 0.02362073924604438], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_imglibproj_imglib2method_net.imglib2.parallel.ParallelizationBenchmark.defaultBehaviorparams_,"([0.8336666666666667, 0.8336666666666667, 0.8335557038025351, 0.8343333333333334, 0.834, 0.8342780926975658, 0.8336112037345782, 0.834, 0.834, 0.834], [20.101343914666668, 24.91254920533334, 20.044982954666676, 19.748246869333347, 19.07275639466666, 24.337383424000002, 19.232686079999986, 25.130718549333324, 25.680729429333347, 20.287651840000013], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_r2dbcproj_r2dbc-h2method_io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbcparams_resultSize=1,"([0.8298157453936349, 0.8327187395239691, 0.832886805090422, 0.8333333333333334, 0.8331103678929765, 0.8328308207705193, 0.833611760775142, 0.8329427519250083, 0.8329986613119144, 0.8340567612687813], [0.0007490776279089572, 0.0007116991058593733, 0.0007373173591010663, 0.0006692559076506964, 0.0007661756857539876, 0.0007075004866838809, 0.0007226405972953599, 0.0006926427049094005, 0.0007167693830274768, 0.0007601804729776677], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_eclipse-collectionsmethod_org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ecparams_,"([0.8036666666666666, 0.8286666666666667, 0.8253333333333334, 0.8336666666666667, 0.772, 0.789, 0.834, 0.8306666666666667, 0.821, 0.7703333333333333], [55.263166464, 47.074574336, 49.29735884800004, 46.24518348800004, 63.40001791999993, 59.257159680000015, 45.757399040000045, 46.680145919999944, 51.405062143999984, 62.39390924800006], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_jetty.projectmethod_org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNowparams_,"([0.8291946308724832, 0.34728734092431346, 0.32407097422162706, 0.492627345844504, 0.1683929168058804, 0.1781647689216343, 0.8276324614352784, 0.8331661651621531, 0.46519410977242304, 0.6419919246298789], [0.0006530609480095884, 0.0023868015279577518, 0.0021237079357929885, 0.0016847661084061084, 0.00289249729447254, 0.002916707817013567, 0.0006661837790259201, 0.000632325222508717, 0.0006058885274262227, 0.0012719527466997496], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.graph.GraphPerformanceTest.FastLookupDirectedGraphBenchmark.generateGraphBenchmarkparams_,"([0.802, 0.828, 0.8236666666666667, 0.8336666666666667, 0.8336666666666667, 0.757, 0.8163333333333334, 0.822, 0.712, 0.818], [300.93239910400024, 254.48520089600018, 262.4868843519997, 245.7589514240001, 249.5217664, 362.87021055999975, 275.4153021440004, 267.855593472, 421.6785469439996, 268.90416947199986], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_ReactiveXproj_RxJavamethod_io.reactivex.rxjava3.core.FlattenCrossMapPerf.flowableparams_times=1000,"([0.8333333333333334, 1.0003335557038024, 1.0003337783711614, 1.0003337783711614, 1.0003337783711614, 1.0003337783711614, 1.0003336670003338, 0.16867067468269872, 0.1672787979966611, 1.0003340013360054], [6.999861248000002, 0, 0, 0, 0, 0, 0, 33.87450707382856, 33.944027135999825, 0], [True, True, True, True, True, True, True, True, False, True], [True, True, True, True, True, True, True, True, True, True])"
org_jgraphtproj_jgraphtmethod_org.jgrapht.perf.graph.DirectedAcyclicGraphPerformanceTest.ArrayListDAGRandomGraphBenchmark.runparams_,"([1.0003333333333333, 0.7586666666666667, 0.36533333333333334, 0.172, 1.0003333333333333, 0.8336666666666667, 0.832, 0.2853333333333333, 0.697, 0.7923333333333333], [0, 949.2024524800049, 2554.788315135994, 3361.038401536023, 0, 658.3232757760006, 678.3909232640005, 2858.854383616002, 1205.363277824001, 832.466583551997], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_cantaloupe-projectproj_cantaloupemethod_edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithAVIparams_,"([0.834, 0.182, 0.8286095365121707, 0.6938979659886629, 0.834, 0.6836666666666666, 0.6400933955970647, 0.8339446482160721, 0.757, 0.7752584194731578], [38.09371750400006, 176.3288678400002, 37.040881664000004, 66.19909324800014, 35.973824512, 68.27606016000016, 77.57679820800008, 35.91267942400006, 52.40271667200004, 48.41930752000012], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
org_eclipseproj_rdf4jmethod_org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchemaparams_param=longChain::5803,"([0.8335561497326203, 0.833611760775142, 0.8331661651621531, 0.8336673346693386, 0.8335001668335001, 0.8335557038025351, 0.8332217012726055, 0.8329986613119144, 0.8333333333333334, 0.8280361324857812], [22.72526335999999, 21.26050099199996, 21.405958143999975, 21.800757930666666, 21.46494054399996, 21.27981226666669, 20.988548437333304, 21.15339332266664, 20.809482239999994, 22.310780928000018], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True])"
